Date,City,Source,Tickets Sold,Revenue,Season,Num_Shows,Capacity
08-Sep-22,Calgary,Ticketmaster,42,"$5,193.74 ",2022,10,20000
09-Sep-22,Edmonton,Ticketmaster,5,$687.35 ,2022,6,12000
09-Sep-22,Calgary,Archtics,6,$814.02 ,2022,10,20000
09-Sep-22,Edmonton,Archtics,10,"$1,147.17 ",2022,6,12000
09-Sep-22,Calgary,Ticketmaster,15,"$1,572.05 ",2022,10,20000
10-Sep-22,Calgary,Archtics,0,$0.00 ,2022,10,20000
10-Sep-22,Edmonton,Archtics,0,$0.00 ,2022,6,12000
10-Sep-22,Edmonton,Ticketmaster,4,$389.88 ,2022,6,12000
10-Sep-22,Calgary,Ticketmaster,14,"$1,874.58 ",2022,10,20000
11-Sep-22,Calgary,Archtics,0,$0.00 ,2022,10,20000
11-Sep-22,Edmonton,Archtics,0,$0.00 ,2022,6,12000
11-Sep-22,Edmonton,Ticketmaster,8,"$1,044.76 ",2022,6,12000
11-Sep-22,Calgary,Ticketmaster,25,"$2,391.75 ",2022,10,20000
12-Sep-22,Calgary,Archtics,0,$0.00 ,2022,10,20000
12-Sep-22,Edmonton,Archtics,0,$0.00 ,2022,6,12000
12-Sep-22,Edmonton,Ticketmaster,14,"$1,274.58 ",2022,6,12000
12-Sep-22,Calgary,Ticketmaster,25,"$2,076.75 ",2022,10,20000
13-Sep-22,Edmonton,Archtics,0,$0.00 ,2022,6,12000
13-Sep-22,Calgary,Archtics,4,$514.18 ,2022,10,20000
13-Sep-22,Edmonton,Ticketmaster,20,"$1,949.40 ",2022,6,12000
13-Sep-22,Calgary,Ticketmaster,33,"$4,666.51 ",2022,10,20000
14-Sep-22,Edmonton,Archtics,0,$0.00 ,2022,6,12000
14-Sep-22,Calgary,Archtics,4,$418.92 ,2022,10,20000
14-Sep-22,Calgary,Ticketmaster,12,"$1,599.64 ",2022,10,20000
14-Sep-22,Edmonton,Ticketmaster,24,"$2,554.28 ",2022,6,12000
15-Sep-22,Calgary,Archtics,0,$0.00 ,2022,10,20000
15-Sep-22,Edmonton,Archtics,0,$0.00 ,2022,6,12000
15-Sep-22,Edmonton,Ticketmaster,5,$447.35 ,2022,6,12000
15-Sep-22,Calgary,Ticketmaster,18,"$2,039.46 ",2022,10,20000
16-Sep-22,Calgary,Archtics,2,$209.52 ,2022,10,20000
16-Sep-22,Edmonton,Archtics,6,$475.20 ,2022,6,12000
16-Sep-22,Calgary,Ticketmaster,28,"$3,129.16 ",2022,10,20000
16-Sep-22,Edmonton,Ticketmaster,41,"$3,421.27 ",2022,6,12000
17-Sep-22,Calgary,Archtics,2,$98.52 ,2022,10,20000
17-Sep-22,Edmonton,Archtics,4,$464.76 ,2022,6,12000
17-Sep-22,Calgary,Ticketmaster,28,"$3,789.16 ",2022,10,20000
17-Sep-22,Edmonton,Ticketmaster,36,"$4,408.92 ",2022,6,12000
18-Sep-22,Edmonton,Archtics,0,$0.00 ,2022,6,12000
18-Sep-22,Calgary,Archtics,11,"$1,064.75 ",2022,10,20000
18-Sep-22,Calgary,Ticketmaster,21,"$2,431.87 ",2022,10,20000
18-Sep-22,Edmonton,Ticketmaster,22,"$2,174.34 ",2022,6,12000
19-Sep-22,Edmonton,Archtics,0,$0.00 ,2022,6,12000
19-Sep-22,Edmonton,Ticketmaster,19,"$1,651.93 ",2022,6,12000
19-Sep-22,Calgary,Ticketmaster,27,"$2,751.69 ",2022,10,20000
19-Sep-22,Calgary,Archtics,32,"$2,975.42 ",2022,10,20000
20-Sep-22,Calgary,Archtics,1,$104.76 ,2022,10,20000
20-Sep-22,Edmonton,Ticketmaster,14,"$1,234.58 ",2022,6,12000
20-Sep-22,Edmonton,Archtics,28,"$2,506.00 ",2022,6,12000
20-Sep-22,Calgary,Ticketmaster,39,"$4,976.33 ",2022,10,20000
21-Sep-22,Calgary,Archtics,0,$0.00 ,2022,10,20000
21-Sep-22,Edmonton,Archtics,0,$0.00 ,2022,6,12000
21-Sep-22,Edmonton,Ticketmaster,15,"$1,742.05 ",2022,6,12000
21-Sep-22,Calgary,Ticketmaster,18,"$1,609.46 ",2022,10,20000
22-Sep-22,Calgary,Archtics,0,$0.00 ,2022,10,20000
22-Sep-22,Edmonton,Archtics,0,$53.34 ,2022,6,12000
22-Sep-22,Calgary,Ticketmaster,14,"$1,649.58 ",2022,10,20000
22-Sep-22,Edmonton,Ticketmaster,47,"$4,701.09 ",2022,6,12000
23-Sep-22,Edmonton,Archtics,0,$0.00 ,2022,6,12000
23-Sep-22,Calgary,Ticketmaster,25,"$2,856.75 ",2022,10,20000
23-Sep-22,Edmonton,Ticketmaster,25,"$2,436.75 ",2022,6,12000
23-Sep-22,Calgary,Archtics,32,"$2,136.35 ",2022,10,20000
24-Sep-22,Edmonton,Archtics,0,$0.00 ,2022,6,12000
24-Sep-22,Calgary,Archtics,2,$209.46 ,2022,10,20000
24-Sep-22,Edmonton,Ticketmaster,13,"$1,252.11 ",2022,6,12000
24-Sep-22,Calgary,Ticketmaster,16,"$1,819.52 ",2022,10,20000
25-Sep-22,Calgary,Archtics,0,$0.00 ,2022,10,20000
25-Sep-22,Edmonton,Archtics,0,$0.00 ,2022,6,12000
25-Sep-22,Calgary,Ticketmaster,26,"$2,949.22 ",2022,10,20000
25-Sep-22,Edmonton,Ticketmaster,26,"$2,964.22 ",2022,6,12000
26-Sep-22,Calgary,Archtics,0,$0.00 ,2022,10,20000
26-Sep-22,Edmonton,Archtics,4,$637.98 ,2022,6,12000
26-Sep-22,Calgary,Ticketmaster,29,"$3,011.63 ",2022,10,20000
26-Sep-22,Edmonton,Ticketmaster,36,"$4,023.92 ",2022,6,12000
27-Sep-22,Calgary,Archtics,0,$0.00 ,2022,10,20000
27-Sep-22,Edmonton,Archtics,0,$0.00 ,2022,6,12000
27-Sep-22,Calgary,Ticketmaster,29,"$2,731.93 ",2022,10,20000
27-Sep-22,Edmonton,Ticketmaster,38,"$4,563.86 ",2022,6,12000
28-Sep-22,Edmonton,Archtics,0,$0.00 ,2022,6,12000
28-Sep-22,Calgary,Archtics,11,"$1,152.21 ",2022,10,20000
28-Sep-22,Edmonton,Ticketmaster,19,"$2,306.93 ",2022,6,12000
28-Sep-22,Calgary,Ticketmaster,31,"$3,451.57 ",2022,10,20000
29-Sep-22,Edmonton,Archtics,0,$0.00 ,2022,6,12000
29-Sep-22,Calgary,Archtics,7,$558.54 ,2022,10,20000
29-Sep-22,Edmonton,Ticketmaster,17,"$1,916.99 ",2022,6,12000
29-Sep-22,Calgary,Ticketmaster,48,"$5,383.86 ",2022,10,20000
30-Sep-22,Calgary,Archtics,0,$0.00 ,2022,10,20000
30-Sep-22,Edmonton,Archtics,0,$0.00 ,2022,6,12000
30-Sep-22,Edmonton,Ticketmaster,19,"$1,526.93 ",2022,6,12000
30-Sep-22,Calgary,Ticketmaster,20,"$2,209.40 ",2022,10,20000
01-Oct-22,Calgary,Archtics,0,$0.00 ,2022,10,20000
01-Oct-22,Edmonton,Archtics,0,$0.00 ,2022,6,12000
01-Oct-22,Edmonton,Ticketmaster,32,"$2,999.04 ",2022,6,12000
01-Oct-22,Calgary,Ticketmaster,46,"$3,998.62 ",2022,10,20000
02-Oct-22,Calgary,Archtics,0,$0.00 ,2022,10,20000
02-Oct-22,Edmonton,Archtics,0,$0.00 ,2022,6,12000
02-Oct-22,Calgary,Ticketmaster,35,"$3,251.45 ",2022,10,20000
02-Oct-22,Edmonton,Ticketmaster,39,"$3,216.33 ",2022,6,12000
03-Oct-22,Calgary,Archtics,0,$0.00 ,2022,10,20000
03-Oct-22,Edmonton,Archtics,5,$477.96 ,2022,6,12000
03-Oct-22,Edmonton,Ticketmaster,56,"$5,858.32 ",2022,6,12000
03-Oct-22,Calgary,Ticketmaster,58,"$6,486.86 ",2022,10,20000
04-Oct-22,Edmonton,Archtics,18,"$1,885.14 ",2022,6,12000
04-Oct-22,Calgary,Ticketmaster,41,"$4,742.72 ",2022,10,20000
04-Oct-22,Calgary,Archtics,53,"$4,789.28 ",2022,10,20000
04-Oct-22,Edmonton,Ticketmaster,83,"$8,467.61 ",2022,6,12000
05-Oct-22,Calgary,Archtics,0,$0.00 ,2022,10,20000
05-Oct-22,Edmonton,Archtics,0,$0.00 ,2022,6,12000
05-Oct-22,Edmonton,Ticketmaster,27,"$3,171.69 ",2022,6,12000
05-Oct-22,Calgary,Ticketmaster,31,"$3,236.57 ",2022,10,20000
06-Oct-22,Calgary,Archtics,2,$209.46 ,2022,10,20000
06-Oct-22,Edmonton,Ticketmaster,30,"$3,803.40 ",2022,6,12000
06-Oct-22,Calgary,Ticketmaster,33,"$3,101.11 ",2022,10,20000
06-Oct-22,Edmonton,Archtics,70,"$6,569.60 ",2022,6,12000
07-Oct-22,Calgary,Archtics,0,$0.00 ,2022,10,20000
07-Oct-22,Edmonton,Archtics,2,$209.46 ,2022,6,12000
07-Oct-22,Edmonton,Ticketmaster,31,"$3,381.57 ",2022,6,12000
07-Oct-22,Calgary,Ticketmaster,32,"$3,729.04 ",2022,10,20000
08-Oct-22,Calgary,Archtics,0,$0.00 ,2022,10,20000
08-Oct-22,Edmonton,Archtics,8,$906.48 ,2022,6,12000
08-Oct-22,Calgary,Ticketmaster,23,"$2,421.81 ",2022,10,20000
08-Oct-22,Edmonton,Ticketmaster,28,"$2,819.16 ",2022,6,12000
09-Oct-22,Calgary,Archtics,0,$0.00 ,2022,10,20000
09-Oct-22,Edmonton,Archtics,0,$0.00 ,2022,6,12000
09-Oct-22,Calgary,Ticketmaster,26,"$2,624.22 ",2022,10,20000
09-Oct-22,Edmonton,Ticketmaster,29,"$2,576.43 ",2022,6,12000
10-Oct-22,Calgary,Archtics,3,$314.28 ,2022,10,20000
10-Oct-22,Edmonton,Archtics,4,$510.48 ,2022,6,12000
10-Oct-22,Edmonton,Ticketmaster,57,"$5,605.79 ",2022,6,12000
10-Oct-22,Calgary,Ticketmaster,83,"$9,331.46 ",2022,10,20000
11-Oct-22,Calgary,Archtics,2,$157.08 ,2022,10,20000
11-Oct-22,Edmonton,Archtics,3,$314.28 ,2022,6,12000
11-Oct-22,Edmonton,Ticketmaster,27,"$3,456.69 ",2022,6,12000
11-Oct-22,Calgary,Ticketmaster,81,"$9,225.07 ",2022,10,20000
12-Oct-22,Edmonton,Archtics,2,$261.84 ,2022,6,12000
12-Oct-22,Calgary,Archtics,22,"$1,492.26 ",2022,10,20000
12-Oct-22,Calgary,Ticketmaster,69,"$6,473.73 ",2022,10,20000
12-Oct-22,Edmonton,Ticketmaster,72,"$7,465.34 ",2022,6,12000
13-Oct-22,Calgary,Archtics,0,$0.00 ,2022,10,20000
13-Oct-22,Edmonton,Archtics,10,$971.42 ,2022,6,12000
13-Oct-22,Calgary,Ticketmaster,33,"$3,201.51 ",2022,10,20000
13-Oct-22,Edmonton,Ticketmaster,38,"$3,788.86 ",2022,6,12000
14-Oct-22,Calgary,Archtics,4,$406.83 ,2022,10,20000
14-Oct-22,Calgary,Ticketmaster,36,"$3,428.92 ",2022,10,20000
14-Oct-22,Edmonton,Archtics,42,"$2,638.86 ",2022,6,12000
14-Oct-22,Edmonton,Ticketmaster,71,"$8,117.37 ",2022,6,12000
15-Oct-22,Edmonton,Archtics,0,$0.00 ,2022,6,12000
15-Oct-22,Calgary,Archtics,7,$523.67 ,2022,10,20000
15-Oct-22,Calgary,Ticketmaster,32,"$2,994.04 ",2022,10,20000
15-Oct-22,Edmonton,Ticketmaster,46,"$3,854.32 ",2022,6,12000
16-Oct-22,Calgary,Archtics,0,$0.00 ,2022,10,20000
16-Oct-22,Edmonton,Archtics,0,$0.00 ,2022,6,12000
16-Oct-22,Calgary,Ticketmaster,46,"$5,018.62 ",2022,10,20000
16-Oct-22,Edmonton,Ticketmaster,63,"$6,555.61 ",2022,6,12000
17-Oct-22,Calgary,Archtics,9,$706.86 ,2022,10,20000
17-Oct-22,Edmonton,Archtics,9,$918.80 ,2022,6,12000
17-Oct-22,Edmonton,Ticketmaster,47,"$4,421.09 ",2022,6,12000
17-Oct-22,Calgary,Ticketmaster,48,"$4,313.56 ",2022,10,20000
18-Oct-22,Edmonton,Archtics,0,$0.00 ,2022,6,12000
18-Oct-22,Calgary,Archtics,36,"$4,682.18 ",2022,10,20000
18-Oct-22,Edmonton,Ticketmaster,49,"$5,631.03 ",2022,6,12000
18-Oct-22,Calgary,Ticketmaster,94,"$10,862.18 ",2022,10,20000
19-Oct-22,Edmonton,Archtics,0,$0.00 ,2022,6,12000
19-Oct-22,Calgary,Archtics,25,"$2,641.26 ",2022,10,20000
19-Oct-22,Edmonton,Ticketmaster,33,"$3,066.51 ",2022,6,12000
19-Oct-22,Calgary,Ticketmaster,52,"$5,338.44 ",2022,10,20000
20-Oct-22,Edmonton,Archtics,5,$726.05 ,2022,6,12000
20-Oct-22,Calgary,Archtics,11,"$1,095.06 ",2022,10,20000
20-Oct-22,Edmonton,Ticketmaster,51,"$5,740.97 ",2022,6,12000
20-Oct-22,Calgary,Ticketmaster,72,"$7,497.84 ",2022,10,20000
21-Oct-22,Edmonton,Archtics,1,$116.16 ,2022,6,12000
21-Oct-22,Calgary,Archtics,22,"$2,051.84 ",2022,10,20000
21-Oct-22,Edmonton,Ticketmaster,61,"$5,780.67 ",2022,6,12000
21-Oct-22,Calgary,Ticketmaster,62,"$6,048.14 ",2022,10,20000
22-Oct-22,Calgary,Archtics,0,$0.00 ,2022,10,20000
22-Oct-22,Edmonton,Archtics,0,$0.00 ,2022,6,12000
22-Oct-22,Edmonton,Ticketmaster,27,"$2,691.69 ",2022,6,12000
22-Oct-22,Calgary,Ticketmaster,61,"$6,215.67 ",2022,10,20000
23-Oct-22,Edmonton,Archtics,0,$0.00 ,2022,6,12000
23-Oct-22,Calgary,Archtics,2,$209.52 ,2022,10,20000
23-Oct-22,Edmonton,Ticketmaster,50,"$5,668.50 ",2022,6,12000
23-Oct-22,Calgary,Ticketmaster,110,"$12,574.65 ",2022,10,20000
24-Oct-22,Edmonton,Archtics,0,$0.00 ,2022,6,12000
24-Oct-22,Calgary,Archtics,6,$525.72 ,2022,10,20000
24-Oct-22,Edmonton,Ticketmaster,33,"$3,079.41 ",2022,6,12000
24-Oct-22,Calgary,Ticketmaster,82,"$7,867.14 ",2022,10,20000
25-Oct-22,Calgary,Archtics,7,$859.05 ,2022,10,20000
25-Oct-22,Edmonton,Archtics,40,"$4,189.20 ",2022,6,12000
25-Oct-22,Calgary,Ticketmaster,51,"$5,500.97 ",2022,10,20000
25-Oct-22,Edmonton,Ticketmaster,54,"$5,867.18 ",2022,6,12000
26-Oct-22,Calgary,Archtics,20,"$1,755.08 ",2022,10,20000
26-Oct-22,Edmonton,Archtics,23,"$2,790.59 ",2022,6,12000
26-Oct-22,Edmonton,Ticketmaster,36,"$4,363.92 ",2022,6,12000
26-Oct-22,Calgary,Ticketmaster,62,"$6,963.14 ",2022,10,20000
27-Oct-22,Edmonton,Archtics,0,$0.00 ,2022,6,12000
27-Oct-22,Calgary,Archtics,27,"$2,870.79 ",2022,10,20000
27-Oct-22,Edmonton,Ticketmaster,40,"$4,662.60 ",2022,6,12000
27-Oct-22,Calgary,Ticketmaster,104,"$10,617.48 ",2022,10,20000
28-Oct-22,Calgary,Archtics,0,$0.00 ,2022,10,20000
28-Oct-22,Edmonton,Archtics,8,$807.38 ,2022,6,12000
28-Oct-22,Edmonton,Ticketmaster,39,"$4,066.33 ",2022,6,12000
28-Oct-22,Calgary,Ticketmaster,88,"$8,350.86 ",2022,10,20000
29-Oct-22,Edmonton,Archtics,1,$62.83 ,2022,6,12000
29-Oct-22,Calgary,Archtics,15,"$1,399.99 ",2022,10,20000
29-Oct-22,Edmonton,Ticketmaster,47,"$4,786.09 ",2022,6,12000
29-Oct-22,Calgary,Ticketmaster,79,"$8,395.13 ",2022,10,20000
30-Oct-22,Edmonton,Archtics,0,$0.00 ,2022,6,12000
30-Oct-22,Calgary,Archtics,11,"$1,091.40 ",2022,10,20000
30-Oct-22,Edmonton,Ticketmaster,34,"$3,248.98 ",2022,6,12000
30-Oct-22,Calgary,Ticketmaster,100,"$8,882.00 ",2022,10,20000
31-Oct-22,Calgary,Archtics,3,$348.57 ,2022,10,20000
31-Oct-22,Edmonton,Archtics,3,($610.10),2022,6,12000
31-Oct-22,Edmonton,Ticketmaster,38,"$4,308.86 ",2022,6,12000
31-Oct-22,Calgary,Ticketmaster,98,"$9,837.36 ",2022,10,20000
01-Nov-22,Edmonton,Archtics,-9,"($1,205.55)",2022,6,12000
01-Nov-22,Calgary,Archtics,44,"$2,806.45 ",2022,10,20000
01-Nov-22,Edmonton,Ticketmaster,82,"$7,794.54 ",2022,6,12000
01-Nov-22,Calgary,Ticketmaster,129,"$12,118.93 ",2022,10,20000
02-Nov-22,Edmonton,Archtics,24,"$2,148.00 ",2022,6,12000
02-Nov-22,Calgary,Archtics,26,"$2,399.86 ",2022,10,20000
02-Nov-22,Edmonton,Ticketmaster,106,"$11,116.82 ",2022,6,12000
02-Nov-22,Calgary,Ticketmaster,218,"$23,386.66 ",2022,10,20000
03-Nov-22,Edmonton,Archtics,21,"$1,924.26 ",2022,6,12000
03-Nov-22,Calgary,Archtics,75,"$7,771.29 ",2022,10,20000
03-Nov-22,Edmonton,Ticketmaster,107,"$11,084.29 ",2022,6,12000
03-Nov-22,Calgary,Ticketmaster,169,"$17,340.03 ",2022,10,20000
04-Nov-22,Calgary,Archtics,59,"$6,033.77 ",2022,10,20000
04-Nov-22,Edmonton,Ticketmaster,130,"$13,870.30 ",2022,6,12000
04-Nov-22,Edmonton,Archtics,171,"$17,365.32 ",2022,6,12000
04-Nov-22,Calgary,Ticketmaster,174,"$18,008.38 ",2022,10,20000
05-Nov-22,Edmonton,Archtics,6,$590.38 ,2022,6,12000
05-Nov-22,Calgary,Archtics,29,"$2,862.14 ",2022,10,20000
05-Nov-22,Edmonton,Ticketmaster,111,"$11,664.27 ",2022,6,12000
05-Nov-22,Calgary,Ticketmaster,191,"$18,294.72 ",2022,10,20000
06-Nov-22,Edmonton,Archtics,11,"$1,064.77 ",2022,6,12000
06-Nov-22,Calgary,Archtics,32,"$2,879.39 ",2022,10,20000
06-Nov-22,Edmonton,Ticketmaster,185,"$18,896.95 ",2022,6,12000
06-Nov-22,Calgary,Ticketmaster,295,"$28,335.15 ",2022,10,20000
07-Nov-22,Edmonton,Archtics,10,"$1,070.22 ",2022,6,12000
07-Nov-22,Calgary,Archtics,25,"$2,397.61 ",2022,10,20000
07-Nov-22,Edmonton,Ticketmaster,131,"$12,743.57 ",2022,6,12000
07-Nov-22,Calgary,Ticketmaster,228,"$22,502.46 ",2022,10,20000
08-Nov-22,Calgary,Archtics,-215,"($18,976.24)",2022,10,20000
08-Nov-22,Edmonton,Archtics,-111,"($8,460.47)",2022,6,12000
08-Nov-22,Edmonton,Ticketmaster,143,"$14,095.21 ",2022,6,12000
08-Nov-22,Calgary,Ticketmaster,168,"$16,774.36 ",2022,10,20000
09-Nov-22,Edmonton,Archtics,5,$493.19 ,2022,6,12000
09-Nov-22,Calgary,Archtics,27,"$2,690.01 ",2022,10,20000
09-Nov-22,Edmonton,Ticketmaster,107,"$10,594.29 ",2022,6,12000
09-Nov-22,Calgary,Ticketmaster,213,"$22,316.31 ",2022,10,20000
10-Nov-22,Edmonton,Archtics,10,$683.08 ,2022,6,12000
10-Nov-22,Calgary,Archtics,19,"$2,359.81 ",2022,10,20000
10-Nov-22,Calgary,Ticketmaster,146,"$15,340.92 ",2022,10,20000
10-Nov-22,Edmonton,Ticketmaster,151,"$15,032.97 ",2022,6,12000
11-Nov-22,Edmonton,Archtics,4,$418.92 ,2022,6,12000
11-Nov-22,Calgary,Archtics,10,$914.17 ,2022,10,20000
11-Nov-22,Edmonton,Ticketmaster,117,"$11,790.99 ",2022,6,12000
11-Nov-22,Calgary,Ticketmaster,229,"$21,172.68 ",2022,10,20000
12-Nov-22,Edmonton,Archtics,2,$209.46 ,2022,6,12000
12-Nov-22,Calgary,Archtics,25,"$2,111.77 ",2022,10,20000
12-Nov-22,Edmonton,Ticketmaster,179,"$17,846.28 ",2022,6,12000
12-Nov-22,Calgary,Ticketmaster,315,"$32,332.10 ",2022,10,20000
13-Nov-22,Edmonton,Archtics,5,$401.81 ,2022,6,12000
13-Nov-22,Calgary,Archtics,17,"$1,749.95 ",2022,10,20000
13-Nov-22,Edmonton,Ticketmaster,175,"$18,298.15 ",2022,6,12000
13-Nov-22,Calgary,Ticketmaster,216,"$21,884.17 ",2022,10,20000
14-Nov-22,Edmonton,Archtics,11,$985.43 ,2022,6,12000
14-Nov-22,Calgary,Archtics,99,"$10,235.89 ",2022,10,20000
14-Nov-22,Edmonton,Ticketmaster,230,"$23,084.91 ",2022,6,12000
14-Nov-22,Calgary,Ticketmaster,276,"$27,423.59 ",2022,10,20000
15-Nov-22,Calgary,Archtics,22,"$2,174.92 ",2022,10,20000
15-Nov-22,Edmonton,Archtics,37,"$4,129.40 ",2022,6,12000
15-Nov-22,Edmonton,Ticketmaster,124,"$12,959.59 ",2022,6,12000
15-Nov-22,Calgary,Ticketmaster,261,"$25,785.64 ",2022,10,20000
16-Nov-22,Edmonton,Archtics,9,"$1,079.91 ",2022,6,12000
16-Nov-22,Calgary,Archtics,80,"$7,556.31 ",2022,10,20000
16-Nov-22,Edmonton,Ticketmaster,205,"$21,312.79 ",2022,6,12000
16-Nov-22,Calgary,Ticketmaster,315,"$30,036.74 ",2022,10,20000
17-Nov-22,Calgary,Archtics,43,"$3,866.65 ",2022,10,20000
17-Nov-22,Edmonton,Archtics,75,"$5,758.05 ",2022,6,12000
17-Nov-22,Edmonton,Ticketmaster,169,"$15,510.75 ",2022,6,12000
17-Nov-22,Calgary,Ticketmaster,372,"$36,720.88 ",2022,10,20000
18-Nov-22,Calgary,Archtics,19,"$1,428.45 ",2022,10,20000
18-Nov-22,Edmonton,Archtics,80,"$7,657.85 ",2022,6,12000
18-Nov-22,Edmonton,Ticketmaster,149,"$14,870.37 ",2022,6,12000
18-Nov-22,Calgary,Ticketmaster,291,"$29,884.89 ",2022,10,20000
19-Nov-22,Edmonton,Archtics,0,$0.00 ,2022,6,12000
19-Nov-22,Calgary,Archtics,12,"$1,135.04 ",2022,10,20000
19-Nov-22,Edmonton,Ticketmaster,167,"$16,197.74 ",2022,6,12000
19-Nov-22,Calgary,Ticketmaster,248,"$25,054.24 ",2022,10,20000
20-Nov-22,Edmonton,Archtics,2,$201.38 ,2022,6,12000
20-Nov-22,Calgary,Archtics,12,"$1,199.79 ",2022,10,20000
20-Nov-22,Edmonton,Ticketmaster,190,"$18,578.38 ",2022,6,12000
20-Nov-22,Calgary,Ticketmaster,395,"$39,293.20 ",2022,10,20000
21-Nov-22,Edmonton,Archtics,6,$628.38 ,2022,6,12000
21-Nov-22,Calgary,Archtics,66,"$6,158.22 ",2022,10,20000
21-Nov-22,Edmonton,Ticketmaster,200,"$18,741.50 ",2022,6,12000
21-Nov-22,Calgary,Ticketmaster,392,"$37,005.33 ",2022,10,20000
22-Nov-22,Edmonton,Archtics,7,$792.37 ,2022,6,12000
22-Nov-22,Calgary,Archtics,77,"$6,228.44 ",2022,10,20000
22-Nov-22,Edmonton,Ticketmaster,139,"$14,794.49 ",2022,6,12000
22-Nov-22,Calgary,Ticketmaster,234,"$22,667.70 ",2022,10,20000
23-Nov-22,Edmonton,Archtics,2,$98.97 ,2022,6,12000
23-Nov-22,Calgary,Archtics,116,"$11,652.90 ",2022,10,20000
23-Nov-22,Edmonton,Ticketmaster,161,"$15,792.11 ",2022,6,12000
23-Nov-22,Calgary,Ticketmaster,234,"$23,031.72 ",2022,10,20000
24-Nov-22,Edmonton,Archtics,29,"$1,693.03 ",2022,6,12000
24-Nov-22,Calgary,Archtics,127,"$8,527.02 ",2022,10,20000
24-Nov-22,Edmonton,Ticketmaster,283,"$26,661.29 ",2022,6,12000
24-Nov-22,Calgary,Ticketmaster,580,"$54,206.42 ",2022,10,20000
25-Nov-22,Edmonton,Archtics,13,"$2,104.63 ",2022,6,12000
25-Nov-22,Calgary,Archtics,60,"$7,598.90 ",2022,10,20000
25-Nov-22,Edmonton,Ticketmaster,285,"$27,540.82 ",2022,6,12000
25-Nov-22,Calgary,Ticketmaster,601,"$56,913.64 ",2022,10,20000
26-Nov-22,Edmonton,Archtics,13,"$1,152.23 ",2022,6,12000
26-Nov-22,Calgary,Archtics,21,"$1,895.51 ",2022,10,20000
26-Nov-22,Edmonton,Ticketmaster,208,"$17,580.18 ",2022,6,12000
26-Nov-22,Calgary,Ticketmaster,440,"$41,128.05 ",2022,10,20000
27-Nov-22,Edmonton,Archtics,0,$0.00 ,2022,6,12000
27-Nov-22,Calgary,Archtics,9,$188.55 ,2022,10,20000
27-Nov-22,Edmonton,Ticketmaster,144,"$13,630.58 ",2022,6,12000
27-Nov-22,Calgary,Ticketmaster,249,"$24,042.17 ",2022,10,20000
28-Nov-22,Edmonton,Archtics,12,"$1,621.06 ",2022,6,12000
28-Nov-22,Calgary,Archtics,26,"$3,426.03 ",2022,10,20000
28-Nov-22,Edmonton,Ticketmaster,146,"$13,378.28 ",2022,6,12000
28-Nov-22,Calgary,Ticketmaster,255,"$24,689.75 ",2022,10,20000
29-Nov-22,Edmonton,Archtics,15,$744.47 ,2022,6,12000
29-Nov-22,Calgary,Archtics,47,"$3,442.33 ",2022,10,20000
29-Nov-22,Edmonton,Ticketmaster,144,"$14,744.36 ",2022,6,12000
29-Nov-22,Calgary,Ticketmaster,217,"$21,043.98 ",2022,10,20000
30-Nov-22,Calgary,Archtics,-10,"$1,108.47 ",2022,10,20000
30-Nov-22,Edmonton,Archtics,13,"$2,039.09 ",2022,6,12000
30-Nov-22,Edmonton,Ticketmaster,171,"$16,762.35 ",2022,6,12000
30-Nov-22,Calgary,Ticketmaster,195,"$18,128.09 ",2022,10,20000
01-Dec-22,Edmonton,Archtics,70,"$5,331.70 ",2022,6,12000
01-Dec-22,Calgary,Archtics,79,"$6,770.34 ",2022,10,20000
01-Dec-22,Edmonton,Ticketmaster,156,"$15,663.83 ",2022,6,12000
01-Dec-22,Calgary,Ticketmaster,182,"$16,881.18 ",2022,10,20000
02-Dec-22,Calgary,Archtics,19,"$1,443.79 ",2022,10,20000
02-Dec-22,Edmonton,Archtics,84,"$9,386.39 ",2022,6,12000
02-Dec-22,Edmonton,Ticketmaster,125,"$13,129.39 ",2022,6,12000
02-Dec-22,Calgary,Ticketmaster,223,"$23,065.83 ",2022,10,20000
03-Dec-22,Calgary,Archtics,8,$674.22 ,2022,10,20000
03-Dec-22,Edmonton,Archtics,17,"$1,361.45 ",2022,6,12000
03-Dec-22,Edmonton,Ticketmaster,146,"$13,152.56 ",2022,6,12000
03-Dec-22,Calgary,Ticketmaster,197,"$20,726.85 ",2022,10,20000
04-Dec-22,Edmonton,Archtics,7,$380.40 ,2022,6,12000
04-Dec-22,Calgary,Archtics,8,$420.87 ,2022,10,20000
04-Dec-22,Edmonton,Ticketmaster,175,"$16,654.35 ",2022,6,12000
04-Dec-22,Calgary,Ticketmaster,341,"$35,362.61 ",2022,10,20000
05-Dec-22,Edmonton,Archtics,23,"$2,073.73 ",2022,6,12000
05-Dec-22,Calgary,Archtics,27,"$1,459.61 ",2022,10,20000
05-Dec-22,Edmonton,Ticketmaster,204,"$21,561.28 ",2022,6,12000
05-Dec-22,Calgary,Ticketmaster,277,"$24,681.68 ",2022,10,20000
06-Dec-22,Edmonton,Archtics,10,$957.49 ,2022,6,12000
06-Dec-22,Calgary,Archtics,25,"$4,384.21 ",2022,10,20000
06-Dec-22,Edmonton,Ticketmaster,145,"$13,001.83 ",2022,6,12000
06-Dec-22,Calgary,Ticketmaster,266,"$27,922.18 ",2022,10,20000
